city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,garage,basement,sale_year,sale_price
Saint-Jérôme,Centre-Ville,Single Family,4,3,2086,5972.0,1996,no,yes,2024,460000
Rouyn-Noranda,Rouyn Centre,Single Family,5,4,1256,3202.0,1975,yes,yes,2022,353000
Dollard-des-Ormeaux,West Island,Single Family,5,3,1777,8571.0,1992,yes,no,2025,732000
Terrebonne,Terrebonne Ouest,Single Family,3,4,1117,8295.0,1992,yes,yes,2023,537000
Trois-Rivières,Centre-Ville,Duplex,4,3,1424,6195.0,1989,yes,yes,2025,390000
Québec,Limoilou,Single Family,5,2,1529,5225.0,2023,yes,yes,2025,472000
Repentigny,Repentigny Centre,Single Family,4,2,1311,7304.0,2011,no,no,2023,552000
Longueuil,Saint-Hubert,Single Family,4,1,1613,3021.0,2022,yes,yes,2025,717000
Montréal,NDG,Single Family,3,2,1570,7183.0,1917,yes,no,2022,626000
Longueuil,Vieux-Longueuil,Townhouse,3,2,991,3664.0,1958,yes,yes,2022,425000
Brossard,Secteur C,Townhouse,3,2,1096,2109.0,2010,yes,no,2024,509000
Gatineau,Aylmer,Triplex,6,4,2004,3491.0,1986,no,no,2024,654000
Montréal,LaSalle,Single Family,3,3,1617,4125.0,1955,no,yes,2025,589000
Candiac,Candiac Centre,Single Family,4,2,1660,7431.0,2002,yes,yes,2024,582000
Saint-Jean-sur-Richelieu,Iberville,Single Family,3,3,1448,9572.0,1980,yes,yes,2025,431000
Montréal,Ville-Marie,Single Family,5,3,1638,6611.0,1976,no,yes,2022,481000
Montréal,Villeray,Single Family,4,3,1236,7083.0,1994,no,yes,2024,612000
Laval,Sainte-Dorothée,Single Family,5,1,1412,7730.0,2016,yes,no,2023,589000
Québec,Sainte-Foy,Single Family,4,2,1094,5821.0,1958,yes,yes,2025,326000
Longueuil,Vieux-Longueuil,Single Family,4,4,1085,7190.0,1981,yes,yes,2024,521000
Trois-Rivières,Centre-Ville,Single Family,3,2,1315,4627.0,2010,yes,yes,2024,334000
Laval,Duvernay,Single Family,4,3,1094,7453.0,2009,no,yes,2025,707000
Longueuil,Le Vieux-Longueuil,Single Family,3,2,1853,11230.0,2000,no,yes,2024,837000
Québec,Charlesbourg,Single Family,4,4,1762,12295.0,2022,no,yes,2024,543000
Drummondville,Centre-Ville,Single Family,4,2,1575,6248.0,1979,yes,yes,2024,426000
Trois-Rivières,Cap-de-la-Madeleine,Duplex,4,3,1401,6659.0,1998,yes,no,2025,397000
Terrebonne,La Plaine,Single Family,3,2,1635,6547.0,2002,yes,yes,2021,599000
Québec,Lebourgneuf,Duplex,5,3,2180,5931.0,1901,yes,yes,2025,620000
Sherbrooke,Fleurimont,Single Family,4,3,1882,6018.0,1975,yes,yes,2022,423000
Québec,Sainte-Foy,Single Family,4,3,1589,8052.0,1993,yes,yes,2025,516000
Longueuil,Vieux-Longueuil,Single Family,4,3,1762,6035.0,1970,yes,yes,2024,699000
Longueuil,Vieux-Longueuil,Townhouse,3,2,1311,2976.0,1980,no,yes,2025,485000
Gatineau,Gatineau Centre,Duplex,5,2,1832,4541.0,1956,yes,yes,2025,541000
Saint-Jérôme,Bellefeuille,Duplex,4,2,1828,4815.0,2014,no,yes,2023,417000
Châteauguay,Centre-Ville,Duplex,5,3,1474,2790.0,1991,yes,yes,2021,279000
Gatineau,Aylmer,Single Family,4,3,1716,6411.0,1998,yes,yes,2024,629000
Terrebonne,La Plaine,Single Family,5,2,1344,9230.0,1960,yes,yes,2023,671000
Saguenay,Chicoutimi,Single Family,4,3,1089,5739.0,2023,yes,no,2024,302000
Longueuil,Saint-Hubert,Single Family,4,3,1046,6163.0,2014,yes,no,2024,581000
Montréal,Pointe-aux-Trembles,Townhouse,3,1,1139,3133.0,1970,yes,yes,2024,396000
Québec,Sillery,Triplex,7,4,2424,5621.0,1952,yes,yes,2022,606000
Brossard,Secteur A,Single Family,2,2,1504,11895.0,2021,yes,yes,2022,592000
Sherbrooke,Lennoxville,Single Family,3,1,1902,5168.0,2012,yes,yes,2024,539000
Boucherville,Boucherville Centre,Single Family,4,2,1403,10054.0,1987,no,yes,2022,486000
Brossard,Secteur C,Townhouse,3,2,1078,2095.0,1999,yes,no,2022,386000
Pointe-Claire,West Island,Single Family,5,3,1526,10641.0,2012,yes,yes,2025,738000
Québec,Beauport,Townhouse,3,2,1243,2805.0,1955,no,yes,2025,310000
Brossard,Secteur B,Bungalow,3,2,1021,8290.0,1991,yes,no,2025,601000
Sherbrooke,Centre-Ville,Single Family,3,2,1301,9580.0,1955,yes,yes,2022,296000
Gatineau,Gatineau Centre,Townhouse,3,2,773,2930.0,2007,yes,yes,2024,337000
Brossard,Solar Uniquartier,Single Family,3,2,1809,7862.0,1963,no,yes,2024,561000
Montréal,Villeray,Single Family,6,2,1734,11461.0,1915,yes,no,2021,484000
Sherbrooke,Centre-Ville,Single Family,3,2,1964,8758.0,1990,yes,no,2022,466000
Repentigny,Le Gardeur,Single Family,6,3,1381,7796.0,2010,yes,yes,2025,803000
Rimouski,Rimouski Centre,Single Family,4,3,1430,8540.0,1976,yes,yes,2022,225000
Québec,Sillery,Townhouse,2,2,1375,2412.0,1911,yes,no,2025,294000
Drummondville,Centre-Ville,Duplex,3,3,1900,5359.0,1973,yes,yes,2024,353000
Saint-Bruno-de-Montarville,Centre-Ville,Single Family,4,3,953,6153.0,1971,no,yes,2022,449000
Québec,Charlesbourg,Triplex,5,5,1854,4315.0,1911,yes,yes,2025,564000
Trois-Rivières,Trois-Rivières-Ouest,Single Family,4,4,1833,6521.0,2009,no,yes,2023,436000
Saguenay,La Baie,Single Family,4,3,1484,9288.0,1984,yes,yes,2022,245000
Saint-Jean-sur-Richelieu,Centre-Ville,Single Family,3,2,1892,13047.0,1955,no,no,2023,476000
Terrebonne,Terrebonne Ouest,Duplex,4,3,1865,5583.0,2015,yes,no,2024,790000
Québec,Charlesbourg,Single Family,5,2,2091,6701.0,1965,yes,yes,2023,459000
Boucherville,Boucherville Centre,Townhouse,3,1,1085,3076.0,1976,yes,yes,2025,545000
Québec,Lebourgneuf,Single Family,4,3,1746,8231.0,1959,yes,yes,2024,592000
Sherbrooke,Rock Forest,Townhouse,3,2,1069,2180.0,2005,no,yes,2023,266000
Dollard-des-Ormeaux,West Island,Single Family,6,2,1571,6001.0,1976,yes,yes,2025,718000
Gatineau,Hull,Townhouse,3,3,1177,3580.0,1991,yes,yes,2025,508000
Drummondville,Centre-Ville,Townhouse,3,2,961,2112.0,1975,yes,yes,2025,295000
Montréal,Rosemont,Single Family,3,3,1526,9250.0,1922,yes,yes,2023,458000
Longueuil,Saint-Hubert,Single Family,3,4,875,7830.0,1959,yes,no,2022,414000
Victoriaville,Centre-Ville,Duplex,4,4,1606,5857.0,1992,yes,yes,2023,446000
Terrebonne,La Plaine,Single Family,5,3,2086,10115.0,2004,yes,yes,2022,753000
Québec,Sainte-Foy,Duplex,5,4,1369,5434.0,2011,yes,yes,2023,411000
Laval,Fabreville,Single Family,2,1,1534,5158.0,1980,yes,yes,2024,627000
Gatineau,Aylmer,Single Family,4,2,1398,5073.0,1978,no,yes,2024,534000
Brossard,Secteur A,Single Family,4,2,1497,7918.0,2016,yes,no,2024,678000
Boucherville,Boucherville Centre,Single Family,5,4,1024,10936.0,1978,no,yes,2024,525000
Brossard,Secteur A,Single Family,4,3,1884,3568.0,1982,no,yes,2023,587000
Blainville,Blainville Centre,Duplex,4,3,1893,4904.0,1957,no,yes,2022,414000
Alma,Alma Centre,Townhouse,3,1,1088,3523.0,1998,yes,yes,2025,220000
Québec,Sainte-Foy,Single Family,4,3,1259,13040.0,1957,no,yes,2021,286000
Saguenay,La Baie,Single Family,6,1,1842,6631.0,1975,yes,yes,2025,425000
Lévis,Charny,Single Family,3,4,1708,13564.0,2013,no,yes,2023,443000
Trois-Rivières,Trois-Rivières-Ouest,Duplex,4,3,1285,6321.0,2012,yes,yes,2023,324000
Montréal,Outremont,Single Family,3,2,1843,8538.0,1904,yes,yes,2025,805000
Laval,Vimont,Single Family,4,2,1095,12566.0,2001,no,yes,2024,597000
Saint-Jean-sur-Richelieu,Iberville,Single Family,6,2,1299,5518.0,2009,yes,no,2025,403000
Montréal,Saint-Léonard,Single Family,3,3,1522,7444.0,1955,yes,yes,2023,477000
Vaudreuil-Dorion,Centre-Ville,Bungalow,2,1,931,5896.0,1971,yes,yes,2022,326000
Québec,Charlesbourg,Townhouse,3,2,1100,3443.0,1927,yes,yes,2025,341000
Québec,Val-Bélair,Single Family,4,3,1783,6356.0,1937,yes,no,2024,389000
Drummondville,Centre-Ville,Single Family,3,2,911,6301.0,1969,yes,yes,2023,317000
Longueuil,Saint-Hubert,Townhouse,4,2,993,2805.0,1984,yes,yes,2025,497000
Montréal,Villeray,Single Family,6,3,942,11052.0,1993,yes,yes,2025,587000
Sherbrooke,Fleurimont,Single Family,3,2,1658,5376.0,1961,yes,yes,2021,403000
Montréal,Mercier,Single Family,4,2,2075,8805.0,1981,no,yes,2024,660000
Laval,Pont-Viau,Single Family,6,4,1758,4590.0,1986,yes,yes,2024,732000
Laval,Sainte-Dorothée,Duplex,5,3,1954,6496.0,1988,yes,yes,2025,667000
Lévis,Lévis Centre,Single Family,4,3,1522,7137.0,1967,yes,yes,2024,456000
Sherbrooke,Rock Forest,Single Family,2,2,1254,7856.0,1970,yes,no,2022,370000
Sherbrooke,Lennoxville,Triplex,7,3,2052,5761.0,1976,yes,yes,2025,785000
Longueuil,Le Vieux-Longueuil,Single Family,5,2,1528,7474.0,1970,no,yes,2025,599000
Brossard,Secteur A,Bungalow,3,1,974,4274.0,1962,yes,yes,2024,532000
Saint-Jean-sur-Richelieu,Centre-Ville,Duplex,5,4,1367,3112.0,1996,yes,yes,2022,267000
Pointe-Claire,West Island,Single Family,4,1,1019,7470.0,2023,yes,yes,2024,567000
Lévis,Charny,Townhouse,3,3,923,3778.0,2013,yes,no,2025,295000
Longueuil,Vieux-Longueuil,Single Family,4,2,1563,10545.0,1956,no,yes,2021,603000
Montréal,Mercier,Bungalow,3,2,1061,5164.0,2011,no,yes,2021,434000
Québec,Beauport,Single Family,3,3,1719,6778.0,1960,yes,yes,2022,448000
Longueuil,Vieux-Longueuil,Single Family,3,2,1267,9704.0,1976,yes,no,2023,633000
Montréal,Outremont,Single Family,5,3,1616,9801.0,1966,yes,no,2024,572000
Montréal,Verdun,Single Family,6,3,1371,5983.0,1910,yes,yes,2023,486000
Longueuil,Saint-Hubert,Single Family,3,1,1210,4891.0,2016,no,no,2024,662000
Laval,Fabreville,Triplex,4,4,2409,4137.0,1979,yes,yes,2025,1187000
Montréal,Hochelaga-Maisonneuve,Duplex,4,3,1392,4002.0,1935,no,yes,2023,498000
Montréal,Ville-Marie,Single Family,3,4,1901,10524.0,2014,no,yes,2023,607000
Laval,Sainte-Dorothée,Single Family,3,3,1499,4712.0,1967,yes,no,2023,631000
Repentigny,Le Gardeur,Single Family,4,3,1284,9971.0,2007,yes,yes,2023,548000
Drummondville,Saint-Charles,Single Family,6,2,1450,6481.0,1960,yes,yes,2021,383000
Victoriaville,Centre-Ville,Bungalow,4,1,751,5683.0,1968,yes,yes,2023,327000
Montréal,Villeray,Townhouse,3,2,953,3521.0,2020,yes,yes,2021,343000
Laval,Chomedey,Single Family,5,1,1316,8223.0,1984,yes,yes,2021,499000
Terrebonne,Lachenaie,Triplex,7,4,1854,2839.0,2021,yes,no,2024,883000
Dollard-des-Ormeaux,West Island,Bungalow,2,1,770,6181.0,2011,yes,yes,2024,491000
Québec,Sillery,Single Family,4,3,1041,8968.0,1981,yes,yes,2024,353000
Drummondville,Centre-Ville,Townhouse,2,2,946,2502.0,2022,no,yes,2023,266000
Longueuil,Saint-Hubert,Townhouse,2,3,758,2838.0,2014,yes,yes,2025,474000
Montréal,Plateau-Mont-Royal,Duplex,4,3,1848,6625.0,1977,no,yes,2022,736000
Boucherville,Boucherville Centre,Single Family,4,3,1405,3530.0,1959,yes,yes,2024,491000
Laval,Pont-Viau,Townhouse,2,2,849,2542.0,1987,no,yes,2021,315000
Saint-Jérôme,Centre-Ville,Single Family,4,2,1368,8291.0,1958,no,yes,2024,383000
Montréal,Lachine,Townhouse,3,2,1127,3126.0,2012,yes,no,2024,399000
Laval,Chomedey,Single Family,4,3,1287,5808.0,1958,yes,yes,2025,686000
Saguenay,Chicoutimi,Single Family,4,1,1003,4443.0,1982,yes,yes,2023,229000
Brossard,Secteur B,Single Family,4,4,1570,10166.0,1977,yes,yes,2022,580000
Québec,Sillery,Duplex,6,3,1874,5301.0,1990,no,yes,2025,556000
Terrebonne,La Plaine,Single Family,5,2,1962,10990.0,2019,no,yes,2025,854000
Montréal,Plateau-Mont-Royal,Single Family,3,3,1685,4085.0,1977,yes,yes,2025,694000
Montréal,Hochelaga-Maisonneuve,Single Family,5,3,1478,5837.0,1944,yes,yes,2023,490000
Québec,Sainte-Foy,Single Family,4,4,1593,9048.0,1986,yes,yes,2024,520000
Repentigny,Repentigny Centre,Single Family,3,2,1085,7649.0,1978,no,no,2022,529000
Longueuil,Saint-Hubert,Triplex,6,4,1749,4469.0,2022,no,yes,2024,863000
Val-d'Or,Val-d'Or Centre,Single Family,5,2,1579,12317.0,1989,yes,yes,2023,322000
Dollard-des-Ormeaux,West Island,Single Family,3,1,1310,10350.0,1957,yes,no,2022,444000
Montréal,Verdun,Single Family,4,3,1117,2954.0,2021,yes,no,2022,438000
Repentigny,Repentigny Centre,Townhouse,3,2,994,3733.0,1957,yes,yes,2021,321000
Longueuil,Vieux-Longueuil,Triplex,6,4,2531,4376.0,1973,yes,yes,2024,1002000
Sherbrooke,Centre-Ville,Single Family,3,3,1355,8772.0,1986,yes,no,2023,450000
Montréal,Rosemont,Single Family,4,3,1183,4007.0,1985,no,yes,2022,383000
Sept-Îles,Sept-Îles Centre,Townhouse,4,2,1271,4401.0,1994,no,yes,2023,187000
Laval,Sainte-Dorothée,Single Family,5,3,2040,5668.0,2000,yes,yes,2024,721000
Longueuil,Le Vieux-Longueuil,Single Family,4,2,1571,9077.0,2008,yes,yes,2025,726000
Gatineau,Hull,Single Family,4,2,1889,4193.0,2021,no,yes,2022,521000
Sherbrooke,Lennoxville,Single Family,6,2,1951,12270.0,1960,no,no,2024,515000
Boucherville,Boucherville Centre,Single Family,5,3,1457,5847.0,2008,yes,yes,2023,446000
Terrebonne,Terrebonne Ouest,Single Family,5,3,1205,11034.0,2017,no,yes,2024,696000
Vaudreuil-Dorion,Centre-Ville,Triplex,6,4,2101,4596.0,1959,yes,yes,2023,611000
Longueuil,Saint-Hubert,Duplex,5,3,1690,4024.0,2003,yes,yes,2025,830000
Saguenay,Chicoutimi,Duplex,4,3,1597,3650.0,2005,yes,yes,2024,284000
Laval,Fabreville,Townhouse,3,3,1223,3490.0,1963,no,yes,2023,373000
Sherbrooke,Rock Forest,Townhouse,4,2,1002,2344.0,2017,yes,yes,2022,257000
Laval,Vimont,Single Family,4,3,1204,14042.0,1960,yes,yes,2024,615000
Saint-Jean-sur-Richelieu,Iberville,Single Family,2,3,1503,8676.0,1983,yes,yes,2025,465000
Repentigny,Le Gardeur,Single Family,5,2,1246,7060.0,1979,yes,yes,2023,628000
Boucherville,Boucherville Centre,Townhouse,2,2,1224,1683.0,2008,yes,yes,2024,409000
Boucherville,Boucherville Centre,Single Family,4,2,1048,3539.0,2000,yes,no,2022,381000
Châteauguay,Centre-Ville,Single Family,3,2,1493,10279.0,1959,yes,yes,2025,522000
Montréal,Saint-Léonard,Single Family,6,4,1626,5551.0,1992,no,yes,2021,577000
Montréal,LaSalle,Townhouse,3,3,1013,3868.0,1977,no,yes,2023,332000
Rimouski,Rimouski Centre,Single Family,4,3,1708,9322.0,1992,no,yes,2021,230000
Laval,Sainte-Dorothée,Single Family,5,2,1282,11867.0,2021,yes,yes,2023,579000
Brossard,Secteur B,Single Family,3,2,1228,6865.0,1971,no,yes,2024,528000
Val-d'Or,Val-d'Or Centre,Townhouse,3,2,1304,2288.0,1984,yes,yes,2022,222000
Terrebonne,Terrebonne Ouest,Single Family,4,4,1635,6736.0,2002,no,yes,2022,649000
Longueuil,Le Vieux-Longueuil,Bungalow,2,2,778,3811.0,2008,no,yes,2023,558000
Brossard,Secteur A,Single Family,5,1,1451,4565.0,2011,yes,yes,2025,636000
Montréal,Plateau-Mont-Royal,Single Family,4,2,1835,5541.0,1957,no,yes,2025,657000
Montréal,Rosemont,Bungalow,3,1,1036,4746.0,2014,no,yes,2023,512000
Montréal,Ahuntsic,Single Family,4,3,1088,5233.0,1969,no,yes,2021,395000
Longueuil,Le Vieux-Longueuil,Townhouse,3,2,1049,2538.0,2012,yes,yes,2021,442000
Val-d'Or,Val-d'Or Centre,Single Family,4,3,1743,4593.0,2001,no,no,2023,239000
Montréal,LaSalle,Single Family,4,2,1579,14034.0,1979,yes,yes,2021,474000
Saint-Bruno-de-Montarville,Centre-Ville,Single Family,3,3,1601,10068.0,1981,yes,yes,2024,559000
Laval,Fabreville,Bungalow,3,1,1102,7056.0,2002,yes,no,2024,663000
Montréal,LaSalle,Duplex,4,3,1680,4144.0,1966,no,yes,2023,598000
Sherbrooke,Lennoxville,Single Family,5,3,1193,11083.0,2008,yes,yes,2022,377000
Montréal,Pointe-aux-Trembles,Townhouse,3,3,1126,2998.0,1928,no,no,2025,470000
Montréal,Ahuntsic,Single Family,4,3,1739,9383.0,2007,no,yes,2023,642000
Sherbrooke,Rock Forest,Single Family,4,1,1590,10621.0,1955,yes,yes,2022,372000
Laval,Fabreville,Duplex,6,3,1723,5291.0,1976,yes,no,2025,736000
Saguenay,Jonquière,Single Family,4,3,1005,6315.0,1957,yes,yes,2024,246000
Laval,Pont-Viau,Single Family,4,2,1507,6084.0,1960,yes,yes,2023,474000
Sherbrooke,Rock Forest,Triplex,6,4,2590,5894.0,2011,yes,yes,2025,879000
Longueuil,Saint-Hubert,Duplex,3,3,1930,4475.0,1975,yes,yes,2024,767000
Dollard-des-Ormeaux,West Island,Single Family,6,1,1224,7871.0,1958,yes,yes,2025,684000
Longueuil,Saint-Hubert,Townhouse,3,2,1042,3476.0,1958,yes,yes,2025,452000
Longueuil,Le Vieux-Longueuil,Single Family,4,3,1460,6486.0,1973,yes,yes,2024,753000
Gatineau,Buckingham,Single Family,5,3,1765,6338.0,1961,yes,yes,2025,808000
Gatineau,Buckingham,Triplex,5,6,1755,4230.0,1983,no,no,2025,739000
Montréal,Lachine,Single Family,4,2,1485,5139.0,1904,yes,yes,2022,556000
Québec,Beauport,Single Family,4,2,859,5494.0,1906,yes,no,2024,322000
Montréal,Verdun,Single Family,4,2,1169,3618.0,1947,yes,yes,2025,526000
Longueuil,Greenfield Park,Duplex,4,4,1348,6391.0,1964,yes,yes,2025,735000
Montréal,Ahuntsic,Duplex,5,4,1889,7271.0,1944,no,yes,2025,734000
Québec,Val-Bélair,Townhouse,3,2,1162,4260.0,1960,yes,no,2025,291000
Québec,Vanier,Townhouse,3,1,807,2268.0,2014,yes,yes,2024,274000
Lévis,Charny,Single Family,6,2,1363,13686.0,1977,yes,yes,2023,397000
Terrebonne,Lachenaie,Duplex,6,3,1729,4735.0,2008,yes,yes,2023,739000
Montréal,Mercier,Townhouse,3,2,863,3421.0,1909,no,yes,2025,332000
Québec,Sainte-Foy,Single Family,3,2,1075,9075.0,1993,yes,yes,2022,301000
Vaudreuil-Dorion,Centre-Ville,Single Family,4,4,1213,6642.0,1971,yes,yes,2024,526000
Laval,Fabreville,Single Family,3,2,1493,4461.0,1974,yes,no,2025,665000
Terrebonne,Lachenaie,Bungalow,3,2,853,4291.0,1964,yes,yes,2025,708000
Québec,Sillery,Single Family,5,2,1183,6422.0,1978,yes,no,2021,322000
Laval,Chomedey,Townhouse,3,2,984,3720.0,2003,yes,yes,2025,462000
Saguenay,La Baie,Duplex,5,3,1565,4320.0,1997,no,yes,2021,227000
Montréal,NDG,Duplex,4,2,1432,4431.0,1940,yes,yes,2024,884000
Lévis,Saint-Nicolas,Duplex,5,2,1417,3987.0,1980,yes,yes,2022,387000
Trois-Rivières,Cap-de-la-Madeleine,Duplex,4,4,1766,5725.0,1987,yes,yes,2024,366000
Montréal,Lachine,Single Family,3,4,2130,5507.0,1978,no,yes,2025,743000
Victoriaville,Centre-Ville,Townhouse,4,2,1049,2038.0,2001,no,yes,2025,395000
Laval,Chomedey,Single Family,2,3,1512,14061.0,2021,yes,yes,2025,708000
Longueuil,Greenfield Park,Single Family,4,2,1766,4378.0,1999,yes,yes,2024,793000
Laval,Pont-Viau,Duplex,5,3,1333,4241.0,1964,yes,yes,2023,559000
Saint-Jean-sur-Richelieu,Centre-Ville,Duplex,4,3,1743,5682.0,1989,yes,no,2024,350000
Québec,Beauport,Single Family,3,2,1570,8251.0,1923,no,yes,2025,372000
Québec,Lebourgneuf,Single Family,3,4,1553,12481.0,1917,no,yes,2022,408000
Rimouski,Rimouski Centre,Single Family,5,3,1811,9937.0,1995,yes,yes,2025,310000
Laval,Vimont,Single Family,3,2,1074,5757.0,1981,yes,no,2025,499000
Longueuil,Saint-Hubert,Duplex,5,3,1666,4720.0,2021,no,no,2023,629000
Rimouski,Rimouski Centre,Single Family,5,2,1446,5546.0,1994,yes,no,2023,255000
Montréal,Hochelaga-Maisonneuve,Duplex,6,4,1802,6777.0,2015,yes,no,2025,876000
Trois-Rivières,Centre-Ville,Single Family,3,3,1315,8020.0,1979,no,yes,2025,356000
Québec,Sainte-Foy,Townhouse,3,2,1006,2529.0,2003,yes,yes,2025,336000
Longueuil,Le Vieux-Longueuil,Single Family,5,3,1748,7512.0,2016,yes,yes,2023,819000
Québec,Sillery,Townhouse,3,2,1140,2250.0,1986,no,yes,2025,342000
Brossard,Solar Uniquartier,Single Family,4,3,1819,6953.0,1981,yes,no,2024,755000
Saint-Jean-sur-Richelieu,Iberville,Single Family,3,2,1104,6660.0,1983,no,yes,2024,273000
Terrebonne,La Plaine,Bungalow,4,1,1211,4673.0,1987,yes,yes,2024,703000
Gatineau,Aylmer,Townhouse,3,2,1299,2824.0,1993,yes,yes,2024,446000
Saint-Jérôme,Centre-Ville,Single Family,4,3,1769,6850.0,2016,yes,yes,2023,395000
Sherbrooke,Rock Forest,Townhouse,2,2,1170,2851.0,1976,no,yes,2023,258000
Dollard-des-Ormeaux,West Island,Single Family,2,1,1822,13617.0,2019,yes,no,2022,592000
Brossard,Solar Uniquartier,Triplex,8,5,2146,3751.0,1994,yes,yes,2025,971000
Rimouski,Rimouski Centre,Single Family,3,3,1175,4182.0,2010,no,yes,2023,191000
Laval,Duvernay,Single Family,5,4,1558,13787.0,1964,yes,yes,2025,722000
Gatineau,Aylmer,Single Family,4,2,1835,10987.0,1970,yes,yes,2022,594000
Rouyn-Noranda,Rouyn Centre,Townhouse,2,2,1109,3141.0,1974,yes,no,2024,325000
Drummondville,Saint-Charles,Single Family,5,2,1844,10777.0,2008,yes,yes,2025,552000
Châteauguay,Centre-Ville,Single Family,4,3,2101,8315.0,1991,yes,yes,2025,570000
Gatineau,Aylmer,Single Family,5,3,2034,9723.0,2008,yes,yes,2025,753000
Repentigny,Repentigny Centre,Townhouse,3,3,1216,1715.0,1986,yes,yes,2024,427000
Sherbrooke,Rock Forest,Triplex,6,5,2258,5062.0,1979,yes,yes,2022,602000
Lévis,Charny,Duplex,4,3,1679,4124.0,2002,no,yes,2024,395000
Drummondville,Saint-Charles,Townhouse,3,2,1157,3569.0,1980,no,yes,2024,324000
Repentigny,Le Gardeur,Single Family,5,3,1883,6349.0,2009,yes,yes,2023,765000
Granby,Centre-Ville,Single Family,6,3,1353,4889.0,2014,yes,yes,2022,387000
Montréal,Mercier,Townhouse,3,3,873,2365.0,1923,no,yes,2025,359000
Montréal,Verdun,Bungalow,3,2,824,5582.0,1946,no,no,2023,368000
Brossard,Solar Uniquartier,Bungalow,3,1,888,4643.0,1975,yes,yes,2023,464000
Montréal,Saint-Léonard,Single Family,4,3,1382,3796.0,1972,no,yes,2024,527000
Montréal,LaSalle,Single Family,3,3,1586,6003.0,1969,no,yes,2025,646000
Sherbrooke,Lennoxville,Duplex,4,3,1671,6172.0,1962,yes,yes,2022,511000
Terrebonne,La Plaine,Townhouse,2,2,1099,2623.0,2017,yes,yes,2025,486000
Laval,Fabreville,Triplex,6,4,2189,5652.0,1997,yes,yes,2023,761000
Lévis,Charny,Single Family,3,3,1974,12104.0,2013,yes,yes,2022,444000
Laval,Fabreville,Duplex,5,3,1809,4681.0,2010,yes,yes,2022,562000
Rimouski,Rimouski Centre,Single Family,3,2,1447,7279.0,1982,yes,yes,2022,209000
Drummondville,Saint-Charles,Townhouse,3,1,1001,2464.0,1999,no,yes,2025,284000
Blainville,Blainville Centre,Single Family,3,2,1718,10667.0,1998,no,yes,2023,463000
Gatineau,Buckingham,Single Family,2,2,1591,11608.0,1968,yes,yes,2023,657000
Longueuil,Vieux-Longueuil,Bungalow,3,2,976,5193.0,1982,no,no,2022,480000
Gatineau,Hull,Townhouse,2,2,1167,2526.0,2022,yes,yes,2024,480000
Longueuil,Vieux-Longueuil,Bungalow,3,2,766,4252.0,1980,yes,yes,2021,345000
Repentigny,Le Gardeur,Single Family,2,2,1212,6871.0,2013,yes,no,2023,495000
Saint-Jean-sur-Richelieu,Centre-Ville,Triplex,4,5,1918,3847.0,1956,yes,no,2025,658000
Candiac,Candiac Centre,Single Family,4,3,1348,9918.0,1957,no,yes,2024,515000
Québec,Charlesbourg,Duplex,4,3,1771,4374.0,1918,yes,no,2025,442000
Laval,Chomedey,Triplex,7,3,2279,5480.0,2013,yes,yes,2021,864000
Montréal,Outremont,Single Family,6,2,896,5252.0,2017,yes,no,2024,465000
Québec,Sainte-Foy,Duplex,5,2,2082,4675.0,1944,yes,no,2025,534000
Vaudreuil-Dorion,Centre-Ville,Townhouse,3,2,1069,3701.0,1955,yes,yes,2024,373000
Blainville,Blainville Centre,Single Family,4,3,1451,5266.0,1968,yes,no,2022,376000
Gatineau,Aylmer,Single Family,5,2,1516,6110.0,1994,yes,yes,2025,667000
Longueuil,Greenfield Park,Townhouse,3,2,1048,1829.0,2002,yes,yes,2024,495000
Gatineau,Hull,Duplex,5,2,1344,6021.0,1975,yes,yes,2025,507000
Montréal,Plateau-Mont-Royal,Single Family,4,2,1122,7219.0,1927,no,yes,2022,407000
Québec,Beauport,Triplex,6,4,2515,4661.0,1979,yes,no,2023,593000
Montréal,Verdun,Single Family,4,4,1504,10240.0,2012,yes,yes,2024,654000
Québec,Sainte-Foy,Duplex,6,3,1296,5125.0,2012,no,no,2024,377000
